"","StudyID","ES_ID","Title","Authors","Year","DOI","Biodiv_ES","Biodiv_ESMetric","Biodiv_measure","Biodiv_sample_size","Biodiv_CI_lower","Biodiv_CI_upper","Taxonomic_group","Management_raw","Management_grouped","Management_raw2","Biodiv_SE","Biodiv_SD","BiodivConfidenceInterval","Scenario_raw","Control.TreatPairedYN","LandSharingSparing","BiodivYieldPairedYN","Control_Reference_state","Comparison","CropType","SustainableTreatYN","Strategy","Biodiv_SE_calc","Biodiv_CI_upper_calc","Biodiv_CI_lower_calc","Biodiv_CI_up","Biodiv_CI_low","Biodiv_SE2","Biodiv_EffSize","Biodiv_SE3","Biodiv_ES_homog","Biodiv_CI_up_homog","Biodiv_CI_low_homog"
"115","FEB23_311","ES124","Effects of Different Grazing Disturbances on the Plant Diversity and Ecological Functions of Alpine Grassland Ecosystem on the Qinghai-Tibetan Plateau","Lietal2021",2021,"http://dx.doi.org/10.3389/fpls.2021.765070",6.161616162,"Percentage change","Pielou",4,NA,NA,"all","Grazed vs ungrazed plots in Chinese grasslands","grazing pause","grazing",3.04,0.0717015192970779,"95% confidence interval","Grazed vs ungrazed plots in grasslands","Y","Sp","N","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,13.3158410037975,-0.992608679797548,0.144162294618671,-0.0245774391148092,3.65011471520283,0.0597924277519311,0.0358507596485389,-0.0597924277519311,-0.144162294618671,0.0245774391148092
"116","FEB23_311","ES125","Effects of Different Grazing Disturbances on the Plant Diversity and Ecological Functions of Alpine Grassland Ecosystem on the Qinghai-Tibetan Plateau","Lietal2021",2021,"http://dx.doi.org/10.3389/fpls.2021.765070",3.737373737,"Percentage change","Pielou",30,NA,NA,"all","Grazed vs ungrazed plots in Chinese grasslands","grazing pause","grazing",1.49,0.0702953823475203,"95% confidence interval","Grazed vs ungrazed plots in grasslands","Y","Sp","N","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,6.26907300653491,1.20567446746509,0.0584990706882796,0.0148854629043603,1.29168330078312,0.0366922667963199,0.0128341222000624,-0.0366922667963199,-0.0584990706882796,-0.0148854629043603
"117","FEB23_385","ES126","Landscape context affects the sustainability of organic farming systems","Smithetal2020",2020,"http://dx.doi.org/10.1073/pnas.1906909117",0.32,"LRR","Ab",102,0.19,0.45,"all","Conventional vs organic","organic","organic",NA,0.669865123462791,"90% confidence interval","Conventional vs organic","N","Sh","N","Conventional","ConventionalvsOrganic","all crops","N","De-Intensification",NA,NA,NA,0.45,0.19,0.0663265306122449,0.32,0.0663265306122449,-0.32,-0.45,-0.19
"118","FEB23_385","ES127","Landscape context affects the sustainability of organic farming systems","Smithetal2020",2020,"http://dx.doi.org/10.1073/pnas.1906909117",0.32,"LRR","SR",94,0.22,0.43,"all","Conventional vs organic","organic","organic",NA,0.519394270437464,"90% confidence interval","Conventional vs organic","N","Sh","N","Conventional","ConventionalvsOrganic","all crops","N","De-Intensification",NA,NA,NA,0.43,0.22,0.0535714285714286,0.32,0.0535714285714286,-0.32,-0.43,-0.22
"119","FEB23_570","ES128","Impacts of nitrogen addition on plant biodiversity in mountain grasslands depend on dose, application duration and climate: a systematic review","Humbertetal2015",2015,"http://dx.doi.org/10.1111/gcb.12986",-0.136,"LRR","SR",84,NA,NA,"all","add nitrogen alone or with other nutrients to grasslands","no nutrient addition","nutrient addition(nitrogen)",0.02,0.155566303348622,"95% confidence interval","Fertilized vs non-fertilized (or reference areas)","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,-0.102731596501622,-0.169268403498378,-0.102731596501622,-0.169268403498378,0.0169736752542743,-0.136,0.0169736752542743,0.136,0.102731596501622,0.169268403498378
"120","FEB23_570","ES129","Impacts of nitrogen addition on plant biodiversity in mountain grasslands depend on dose, application duration and climate: a systematic review","Humbertetal2015",2015,"http://dx.doi.org/10.1111/gcb.12986",-0.034,"LRR","Sh",40,NA,NA,"all","add nitrogen alone or with other nutrients to grasslands","no nutrient addition","nutrient addition(nitrogen)",0.02,0.108735570562467,"95% confidence interval","Fertilized vs non-fertilized (or reference areas)","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,-0.000302497565775502,-0.0676975024342245,-0.000302497565775502,-0.0676975024342245,0.0171926032827676,-0.034,0.0171926032827676,0.034,0.000302497565775502,0.0676975024342245
"121","FEB23_577","ES130","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.482556472,"Percentage change","SR",153,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0251389160069267,NA,0.0251389160069267,NA,NA
"122","FEB23_577","ES131","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.494662825,"Percentage change","SR",131,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0252630692260728,NA,0.0252630692260728,NA,NA
"123","FEB23_577","ES132","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-3.326396168,"Percentage change","SR",16,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0338297904712678,NA,0.0338297904712678,NA,NA
"124","FEB23_577","ES133","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-1.644009256,"Percentage change","SR",6,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.016576730511927,NA,0.016576730511927,NA,NA
"125","FEB23_577","ES134","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.684793339,"Percentage change","Sh",161,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0272149226663572,NA,0.0272149226663572,NA,NA
"126","FEB23_577","ES135","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.894262813,"Percentage change","Sh",118,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0293697270912773,NA,0.0293697270912773,NA,NA
"127","FEB23_577","ES136","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.175140147,"Percentage change","Sh",36,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0219914505223373,NA,0.0219914505223373,NA,NA
"128","FEB23_577","ES137","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.362603103,"Percentage change","Sh",7,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0239096010297009,NA,0.0239096010297009,NA,NA
"129","FEB23_577","ES138","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.793992631,"Percentage change","Pielou",145,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0283376722236804,NA,0.0283376722236804,NA,NA
"130","FEB23_577","ES139","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.674634204,"Percentage change","Pielou",105,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0271105339987636,NA,0.0271105339987636,NA,NA
"131","FEB23_577","ES140","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.826440217,"Percentage change","Pielou",34,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0286715302189091,NA,0.0286715302189091,NA,NA
"132","FEB23_577","ES141","How does grazing exclusion influence plant productivity and community structure in alpine grasslands of the Qinghai-Tibetan Plateau?","Liuetal2020",2020,"http://dx.doi.org/10.1016/j.gecco.2020.e01066",-2.674634204,"Percentage change","Pielou",6,NA,NA,"all","Grazing exclusion in Chinese grasslands","grazing pause","grazing exclusion",NA,NA,"95% confidence interval","Grazed is the reference, ungrazed is the management","Y","Sp","N","YesGrazing","YesNoGrazing","grassland","N","De-Intensification",NA,NA,NA,NA,NA,NA,-0.0271105339987636,NA,0.0271105339987636,NA,NA
"133","FEB23_597","ES142","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.216312057,"LRR","SR",133,NA,NA,"plants","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition",0.04,0.389866344218245,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.150052886204702,-0.282571227795298,-0.150052886204702,-0.282571227795298,0.0338056993853562,-0.216312057,0.0338056993853562,0.216312057,0.150052886204702,0.282571227795298
"134","FEB23_597","ES143","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.060283688,"LRR","Sh",144,NA,NA,"plants","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition",0.02,0.202723976746751,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0271721051313639,-0.0933952708686361,-0.0271721051313639,-0.0933952708686361,0.016893664728896,-0.060283688,0.016893664728896,0.060283688,0.0271721051313639,0.0933952708686361
"135","FEB23_597","ES144","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",0.046099291,"LRR","Evenness",124,NA,NA,"plants","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition",0.03,0.282479342715564,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.0958193829114587,-0.00362080091145873,0.0958193829114587,-0.00362080091145873,0.0253673938323769,0.046099291,0.0253673938323769,-0.046099291,-0.0958193829114587,0.00362080091145873
"136","FEB23_597","ES145","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",0.039007092,"LRR","Simpson",35,NA,NA,"plants","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition",0.03,0.153116981645873,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.0897348196556056,-0.0117206356556056,0.0897348196556056,-0.0117206356556056,0.0258814937018396,0.039007092,0.0258814937018396,-0.039007092,-0.0897348196556056,0.0117206356556056
"137","FEB23_597","ES146","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.059770115,"LRR","SR",29,NA,NA,"all","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition(phosphorus)",0.05,0.233695674477978,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.0252864317132965,-0.144826661713297,0.0252864317132965,-0.144826661713297,0.0433961973027023,-0.059770115,0.0433961973027023,0.059770115,-0.0252864317132965,0.144826661713297
"138","FEB23_597","ES147","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.021538462,"LRR","Sh",8,NA,NA,"all","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition(phosphorus)",0.02,0.0546803828224528,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.0163531101018001,-0.0594300341018001,0.0163531101018001,-0.0594300341018001,0.0193324347458164,-0.021538462,0.0193324347458164,0.021538462,-0.0163531101018001,0.0594300341018001
"139","FEB23_597","ES148","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.005384615,"LRR","Pielou",7,NA,NA,"all","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition(phosphorus)",0.01,0.0262304682388175,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.014047187805153,-0.024816417805153,0.014047187805153,-0.024816417805153,0.00991418510466991,-0.005384615,0.00991418510466991,0.005384615,-0.014047187805153,0.024816417805153
"140","FEB23_597","ES149","Effects of nutrient addition on degraded alpine grasslands of the Qinghai-Tibetan Plateau: A meta-analysis","Wangetal2020",2020,"http://dx.doi.org/10.1016/j.agee.2020.106970",-0.012359551,"LRR","Simpson",9,NA,NA,"all","Nutrient, phosphorus and both on degraded Chinese grasslands","no nutrient addition","nutrient addition(phosphorus)",0.01,0.0284624699622076,"95% confidence interval","Addition or no addition of nutrients","Y","Sh","N","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.00623592937530897,-0.030955031375309,0.00623592937530897,-0.030955031375309,0.00948748998740253,-0.012359551,0.00948748998740253,0.012359551,-0.00623592937530897,0.030955031375309
